timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1584217734931,6316,Register player,201,Created,Main thread Group 1-25,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,6316,0,0
1584217735270,6192,Register player,201,Created,Main thread Group 1-43,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,6192,0,0
1584217734984,6537,Register player,201,Created,Main thread Group 1-39,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,6537,0,0
1584217735004,6630,Register player,201,Created,Main thread Group 1-42,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,6630,0,0
1584217734989,6672,Register player,201,Created,Main thread Group 1-44,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,6672,0,0
1584217735356,6481,Register player,201,Created,Main thread Group 1-49,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,6481,0,0
1584217735316,6564,Register player,201,Created,Main thread Group 1-47,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,6564,0,0
1584217735188,6849,Register player,201,Created,Main thread Group 1-54,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,6849,0,0
1584217735324,6768,Register player,201,Created,Main thread Group 1-40,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,6768,0,0
1584217735362,7273,Register player,201,Created,Main thread Group 1-45,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,7273,0,0
1584217735373,7283,Register player,201,Created,Main thread Group 1-50,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,7283,0,0
1584217735270,7423,Register player,201,Created,Main thread Group 1-41,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,7423,0,0
1584217735324,7403,Register player,201,Created,Main thread Group 1-53,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,7403,0,0
1584217735364,7852,Register player,201,Created,Main thread Group 1-48,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,7852,0,0
1584217735299,8010,Register player,201,Created,Main thread Group 1-46,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,8010,0,0
1584217735790,8197,Register player,201,Created,Main thread Group 1-67,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,8197,0,66
1584217735820,8744,Register player,201,Created,Main thread Group 1-63,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,8744,0,90
1584217735394,9210,Register player,201,Created,Main thread Group 1-56,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,9210,0,0
1584217735796,8833,Register player,201,Created,Main thread Group 1-59,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,8833,0,82
1584217735808,8869,Register player,201,Created,Main thread Group 1-55,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,8869,0,79
1584217735790,8910,Register player,201,Created,Main thread Group 1-64,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,8910,0,102
1584217735443,9335,Register player,201,Created,Main thread Group 1-52,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,9335,0,0
1584217735783,9330,Register player,201,Created,Main thread Group 1-58,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,9330,0,79
1584217735723,9430,Register player,201,Created,Main thread Group 1-51,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,9430,0,84
1584217736071,10418,Register player,201,Created,Main thread Group 1-65,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,10418,0,68
1584217735833,11015,Register player,201,Created,Main thread Group 1-62,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,11015,0,79
1584217735853,11006,Register player,201,Created,Main thread Group 1-61,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,11006,0,91
1584217736301,11898,Register player,201,Created,Main thread Group 1-75,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,11898,0,78
1584217735820,12399,Register player,201,Created,Main thread Group 1-66,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12399,0,186
1584217736772,11461,Register player,201,Created,Main thread Group 1-94,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,11461,0,80
1584217736529,11710,Register player,201,Created,Main thread Group 1-79,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,11710,0,68
1584217736143,12115,Register player,201,Created,Main thread Group 1-72,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12115,0,115
1584217735936,12327,Register player,201,Created,Main thread Group 1-71,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12327,0,81
1584217736146,12123,Register player,201,Created,Main thread Group 1-77,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12123,0,91
1584217736189,12103,Register player,201,Created,Main thread Group 1-73,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12103,0,73
1584217735856,12447,Register player,201,Created,Main thread Group 1-60,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12447,0,80
1584217736206,12162,Register player,201,Created,Main thread Group 1-69,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12162,0,79
1584217736191,12184,Register player,201,Created,Main thread Group 1-80,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12184,0,94
1584217736519,11861,Register player,201,Created,Main thread Group 1-76,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,11861,0,92
1584217735793,12638,Register player,201,Created,Main thread Group 1-57,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12638,0,169
1584217736594,11843,Register player,201,Created,Main thread Group 1-74,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,11843,0,101
1584217736701,11770,Register player,201,Created,Main thread Group 1-84,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,11770,0,80
1584217736557,12108,Register player,201,Created,Main thread Group 1-70,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12108,0,92
1584217736962,12076,Register player,201,Created,Main thread Group 1-83,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12076,0,68
1584217736594,12449,Register player,201,Created,Main thread Group 1-78,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12449,0,80
1584217736782,12265,Register player,201,Created,Main thread Group 1-97,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12265,0,92
1584217736607,12465,Register player,201,Created,Main thread Group 1-82,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12465,0,240
1584217736712,12411,Register player,201,Created,Main thread Group 1-68,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12411,0,90
1584217737206,11926,Register player,201,Created,Main thread Group 1-101,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,11926,0,67
1584217736700,12443,Register player,201,Created,Main thread Group 1-81,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12443,0,68
1584217736959,12197,Register player,201,Created,Main thread Group 1-90,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12197,0,67
1584217737085,12215,Register player,201,Created,Main thread Group 1-92,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12215,0,93
1584217737126,12198,Register player,201,Created,Main thread Group 1-98,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12198,0,67
1584217737196,12149,Register player,201,Created,Main thread Group 1-95,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12149,0,89
1584217736843,12503,Register player,201,Created,Main thread Group 1-87,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12503,0,69
1584217736857,12498,Register player,201,Created,Main thread Group 1-89,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12498,0,79
1584217737147,12208,Register player,201,Created,Main thread Group 1-91,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12208,0,77
1584217736843,12558,Register player,201,Created,Main thread Group 1-85,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12558,0,77
1584217736830,12621,Register player,201,Created,Main thread Group 1-86,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12621,0,90
1584217736828,12669,Register player,201,Created,Main thread Group 1-88,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12669,0,79
1584217737429,12486,Register player,201,Created,Main thread Group 1-102,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12486,0,91
1584217737380,12607,Register player,201,Created,Main thread Group 1-106,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12607,0,79
1584217737309,12719,Register player,201,Created,Main thread Group 1-93,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12719,0,77
1584217737430,12718,Register player,201,Created,Main thread Group 1-96,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12718,0,91
1584217737748,12465,Register player,201,Created,Main thread Group 1-108,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12465,0,155
1584217737849,12544,Register player,201,Created,Main thread Group 1-107,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12544,0,66
1584217737602,12809,Register player,201,Created,Main thread Group 1-100,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12809,0,68
1584217737502,13018,Register player,201,Created,Main thread Group 1-103,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13018,0,164
1584217737803,12742,Register player,201,Created,Main thread Group 1-120,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12742,0,91
1584217737856,12789,Register player,201,Created,Main thread Group 1-105,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12789,0,89
1584217737844,12810,Register player,201,Created,Main thread Group 1-112,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12810,0,79
1584217737812,12869,Register player,201,Created,Main thread Group 1-109,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12868,0,66
1584217737797,12972,Register player,201,Created,Main thread Group 1-99,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12972,0,79
1584217736524,14259,Log in,200,OK,Main thread Group 1-2,text,true,,2453,369,155,155,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14259,0,91
1584217737555,13339,Register player,201,Created,Main thread Group 1-104,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13339,0,90
1584217737869,13098,Register player,201,Created,Main thread Group 1-118,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13098,0,86
1584217738056,12984,Register player,201,Created,Main thread Group 1-126,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12984,0,78
1584217736927,14174,Log in,200,OK,Main thread Group 1-3,text,true,,2453,369,155,155,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14174,0,79
1584217737995,13123,Register player,201,Created,Main thread Group 1-117,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13123,0,79
1584217737900,13228,Register player,201,Created,Main thread Group 1-110,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13228,0,88
1584217737911,13271,Register player,201,Created,Main thread Group 1-111,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13271,0,91
1584217738060,13127,Register player,201,Created,Main thread Group 1-113,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13127,0,79
1584217738566,12645,Register player,201,Created,Main thread Group 1-134,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12645,0,68
1584217738011,13228,Register player,201,Created,Main thread Group 1-121,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13228,0,81
1584217738437,12803,Register player,201,Created,Main thread Group 1-129,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12802,0,91
1584217738075,13173,Register player,201,Created,Main thread Group 1-116,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13173,0,96
1584217737938,13327,Register player,201,Created,Main thread Group 1-115,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13327,0,80
1584217737944,13335,Register player,201,Created,Main thread Group 1-122,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13335,0,71
1584217738555,12758,Register player,201,Created,Main thread Group 1-127,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12758,0,79
1584217738078,13264,Register player,201,Created,Main thread Group 1-125,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13264,0,80
1584217738106,13479,Register player,201,Created,Main thread Group 1-114,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13479,0,98
1584217738096,13560,Register player,201,Created,Main thread Group 1-124,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13559,0,67
1584217738667,13011,Register player,201,Created,Main thread Group 1-136,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13011,0,79
1584217738742,12996,Register player,201,Created,Main thread Group 1-128,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,12996,0,89
1584217738083,13707,Register player,201,Created,Main thread Group 1-119,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13707,0,80
1584217738661,13144,Register player,201,Created,Main thread Group 1-130,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13144,0,68
1584217738554,13258,Register player,201,Created,Main thread Group 1-123,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13258,0,89
1584217738804,13016,Register player,201,Created,Main thread Group 1-135,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13016,0,68
1584217738800,13289,Register player,201,Created,Main thread Group 1-144,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13289,0,82
1584217738867,13533,Register player,201,Created,Main thread Group 1-140,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13533,0,80
1584217738873,13589,Register player,201,Created,Main thread Group 1-137,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13589,0,75
1584217739467,13021,Log in,401,Unauthorized,Main thread Group 1-157,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /201/	,332,359,155,155,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13020,0,74
1584217738878,13610,Register player,201,Created,Main thread Group 1-139,text,true,,1228,1102,155,155,http://test-api.d6.dev.devcaz.com/v2/players,13609,0,125
1584217739978,12551,Get single game,401,Unauthorized,Main thread Group 1-6,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /201/	,573,197,155,155,http://test-api.d6.dev.devcaz.com/v2/games/1,12551,0,80
1584217738837,13746,Register player,201,Created,Main thread Group 1-132,text,true,,1228,1102,154,154,http://test-api.d6.dev.devcaz.com/v2/players,13746,0,117
1584217738841,13802,Register player,201,Created,Main thread Group 1-133,text,true,,1228,1102,154,154,http://test-api.d6.dev.devcaz.com/v2/players,13802,0,101
1584217739511,13143,Log in,401,Unauthorized,Main thread Group 1-156,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /201/	,332,359,154,154,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13143,0,79
1584217738831,13876,Register player,201,Created,Main thread Group 1-131,text,true,,1228,1102,154,154,http://test-api.d6.dev.devcaz.com/v2/players,13876,0,79
1584217738926,13818,Register player,201,Created,Main thread Group 1-138,text,true,,1228,1102,154,154,http://test-api.d6.dev.devcaz.com/v2/players,13818,0,85
1584217739012,13749,Register player,201,Created,Main thread Group 1-147,text,true,,1228,1102,154,154,http://test-api.d6.dev.devcaz.com/v2/players,13749,0,96
1584217737740,15164,Log in,200,OK,Main thread Group 1-1,text,true,,2453,369,154,154,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15164,0,91
1584217738934,14032,Register player,201,Created,Main thread Group 1-143,text,true,,1228,1102,153,153,http://test-api.d6.dev.devcaz.com/v2/players,14032,0,94
1584217740222,12781,Get games with sorting,401,Unauthorized,Main thread Group 1-27,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /201/	,573,205,153,153,http://test-api.d6.dev.devcaz.com/v2/games?sort=name,12781,0,79
1584217739291,13740,Register player,201,Created,Main thread Group 1-148,text,true,,1228,1102,152,152,http://test-api.d6.dev.devcaz.com/v2/players,13740,0,79
1584217739444,13692,Register player,201,Created,Main thread Group 1-152,text,true,,1228,1102,152,152,http://test-api.d6.dev.devcaz.com/v2/players,13692,0,70
1584217739114,14026,Register player,201,Created,Main thread Group 1-145,text,true,,1228,1102,152,152,http://test-api.d6.dev.devcaz.com/v2/players,14026,0,68
1584217739253,13914,Register player,201,Created,Main thread Group 1-146,text,true,,1228,1102,152,152,http://test-api.d6.dev.devcaz.com/v2/players,13914,0,104
1584217739171,14049,Register player,201,Created,Main thread Group 1-141,text,true,,1228,1102,152,152,http://test-api.d6.dev.devcaz.com/v2/players,14049,0,90
1584217739641,13709,Register player,201,Created,Main thread Group 1-158,text,true,,1228,1102,152,152,http://test-api.d6.dev.devcaz.com/v2/players,13709,0,81
1584217739127,14267,Register player,201,Created,Main thread Group 1-142,text,true,,1228,1102,152,152,http://test-api.d6.dev.devcaz.com/v2/players,14267,0,90
1584217740177,13315,Get games with sorting,401,Unauthorized,Main thread Group 1-24,text,false,Test failed: code expected something using /200/	Test failed: code expected something using /201/	,573,205,152,152,http://test-api.d6.dev.devcaz.com/v2/games?sort=name,13315,0,87
1584217739654,13890,Register player,201,Created,Main thread Group 1-159,text,true,,1228,1102,151,151,http://test-api.d6.dev.devcaz.com/v2/players,13890,0,79
1584217739268,14289,Register player,201,Created,Main thread Group 1-149,text,true,,1228,1102,151,151,http://test-api.d6.dev.devcaz.com/v2/players,14289,0,79
1584217739422,14186,Register player,201,Created,Main thread Group 1-151,text,true,,1228,1102,151,151,http://test-api.d6.dev.devcaz.com/v2/players,14186,0,78
1584217739906,13705,Register player,201,Created,Main thread Group 1-155,text,true,,1228,1102,151,151,http://test-api.d6.dev.devcaz.com/v2/players,13705,0,79
1584217739495,14209,Register player,201,Created,Main thread Group 1-154,text,true,,1228,1102,151,151,http://test-api.d6.dev.devcaz.com/v2/players,14209,0,67
1584217739430,14624,Register player,201,Created,Main thread Group 1-150,text,true,,1228,1102,151,151,http://test-api.d6.dev.devcaz.com/v2/players,14624,0,84
1584217738321,15781,Log in,200,OK,Main thread Group 1-5,text,true,,2453,369,151,151,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15781,0,79
1584217740003,14347,Register player,201,Created,Main thread Group 1-160,text,true,,1228,1102,150,150,http://test-api.d6.dev.devcaz.com/v2/players,14347,0,80
1584217740068,14483,Register player,201,Created,Main thread Group 1-153,text,true,,1228,1102,150,150,http://test-api.d6.dev.devcaz.com/v2/players,14483,0,92
1584217739691,15600,Log in,200,OK,Main thread Group 1-20,text,true,,2453,369,150,150,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15600,0,83
1584217739631,15720,Log in,200,OK,Main thread Group 1-8,text,true,,2453,369,149,149,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15720,0,79
1584217740352,15352,Log in,200,OK,Main thread Group 1-18,text,true,,2453,369,148,148,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15351,0,101
1584217739342,16778,Log in,200,OK,Main thread Group 1-16,text,true,,2453,369,147,147,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16778,0,94
1584217740725,15406,Log in,200,OK,Main thread Group 1-29,text,true,,2453,369,147,147,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15406,0,70
1584217739429,16702,Log in,200,OK,Main thread Group 1-23,text,true,,2453,369,147,147,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16702,0,81
1584217739690,16496,Log in,200,OK,Main thread Group 1-21,text,true,,2453,369,146,146,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16496,0,103
1584217739581,16640,Log in,200,OK,Main thread Group 1-19,text,true,,2453,369,145,145,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16640,0,68
1584217740716,15586,Log in,200,OK,Main thread Group 1-12,text,true,,2453,369,145,145,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15586,0,79
1584217740544,15761,Log in,200,OK,Main thread Group 1-15,text,true,,2453,369,145,145,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15761,0,91
1584217740006,16304,Log in,200,OK,Main thread Group 1-22,text,true,,2453,369,144,144,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16304,0,79
1584217739730,16634,Log in,200,OK,Main thread Group 1-7,text,true,,2453,369,144,144,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16634,0,92
1584217740801,15572,Log in,200,OK,Main thread Group 1-11,text,true,,2453,369,144,144,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15572,0,77
1584217741100,15554,Log in,200,OK,Main thread Group 1-36,text,true,,2453,369,143,143,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15553,0,101
1584217741053,15725,Log in,200,OK,Main thread Group 1-38,text,true,,2453,369,143,143,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15725,0,81
1584217740898,15980,Log in,200,OK,Main thread Group 1-32,text,true,,2453,369,142,142,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15980,0,105
1584217741085,15817,Log in,200,OK,Main thread Group 1-33,text,true,,2453,369,142,142,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15817,0,77
1584217740690,16251,Log in,200,OK,Main thread Group 1-17,text,true,,2453,369,141,141,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16251,0,91
1584217741101,15886,Log in,200,OK,Main thread Group 1-34,text,true,,2453,369,141,141,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15886,0,78
1584217741636,15376,Log in,200,OK,Main thread Group 1-42,text,true,,2453,369,141,141,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15376,0,85
1584217740605,16516,Log in,200,OK,Main thread Group 1-4,text,true,,2453,369,141,141,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16516,0,144
1584217741239,16079,Log in,200,OK,Main thread Group 1-35,text,true,,2453,369,140,140,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16079,0,98
1584217740753,16660,Log in,200,OK,Main thread Group 1-14,text,true,,2453,369,139,139,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16660,0,68
1584217740734,16707,Log in,200,OK,Main thread Group 1-9,text,true,,2453,369,139,139,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16704,0,78
1584217741019,16428,Log in,200,OK,Main thread Group 1-30,text,true,,2453,369,139,139,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16428,0,80
1584217741523,15953,Log in,200,OK,Main thread Group 1-39,text,true,,2453,369,138,138,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15953,0,93
1584217741187,16313,Log in,200,OK,Main thread Group 1-37,text,true,,2453,369,138,138,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16313,0,101
1584217743988,13684,Log in,200,OK,Main thread Group 1-67,text,true,,2453,369,138,138,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,13684,0,68
1584217742694,15012,Log in,200,OK,Main thread Group 1-41,text,true,,2453,369,138,138,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15012,0,101
1584217741662,16066,Log in,200,OK,Main thread Group 1-44,text,true,,2453,369,137,137,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16065,0,79
1584217741248,16530,Log in,200,OK,Main thread Group 1-25,text,true,,2453,369,137,137,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16530,0,106
1584217742039,15765,Log in,200,OK,Main thread Group 1-54,text,true,,2453,369,136,136,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15765,0,71
1584217742658,15150,Log in,200,OK,Main thread Group 1-50,text,true,,2453,369,136,136,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15150,0,91
1584217741881,15980,Log in,200,OK,Main thread Group 1-47,text,true,,2453,369,135,135,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15980,0,69
1584217741464,16429,Log in,200,OK,Main thread Group 1-43,text,true,,2453,369,135,135,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16429,0,106
1584217741838,16064,Log in,200,OK,Main thread Group 1-49,text,true,,2453,369,134,134,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,16064,0,90
1584217742094,15824,Log in,200,OK,Main thread Group 1-40,text,true,,2453,369,134,134,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15824,0,90
1584217742729,15235,Log in,200,OK,Main thread Group 1-53,text,true,,2453,369,133,133,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15235,0,95
1584217743217,14824,Log in,200,OK,Main thread Group 1-48,text,true,,2453,369,132,132,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14824,0,79
1584217742636,15462,Log in,200,OK,Main thread Group 1-45,text,true,,2453,369,131,131,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15461,0,66
1584217743310,15145,Log in,200,OK,Main thread Group 1-46,text,true,,2453,369,130,130,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,15145,0,68
1584217744606,14142,Log in,200,OK,Main thread Group 1-56,text,true,,2453,369,130,130,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14142,0,76
1584217744678,14103,Log in,200,OK,Main thread Group 1-55,text,true,,2453,369,130,130,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14103,0,91
1584217744702,14124,Log in,200,OK,Main thread Group 1-64,text,true,,2453,369,129,129,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14124,0,68
1584217744630,14449,Log in,200,OK,Main thread Group 1-59,text,true,,2453,369,129,129,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14449,0,91
1584217744565,14618,Log in,200,OK,Main thread Group 1-63,text,true,,2453,369,129,129,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14618,0,68
1584217745115,14555,Log in,200,OK,Main thread Group 1-58,text,true,,2453,369,128,128,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14555,0,80
1584217745154,14516,Log in,200,OK,Main thread Group 1-51,text,true,,2453,369,128,128,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,14516,0,106
1584217748233,12065,Log in,200,OK,Main thread Group 1-94,text,true,,2453,369,126,126,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12065,0,68
1584217748220,12252,Log in,200,OK,Main thread Group 1-66,text,true,,2453,369,126,126,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,12252,0,80
